Type,Value
Data Source,Cold_11LTAN_Nominal_500 : TMD : THERMAL_REVAMP1_COLD_11L
Element,Vessel
,
,
Time[s],Average Temperature
744.0,-15.535541928687548
745.0,-15.539175737256011
746.0,-15.542791335928287
747.0,-15.546385631479396
748.0,-15.549957480887988
749.0,-15.553506523175237
750.0,-15.557032741033208
751.0,-15.560535439746223
752.0,-15.564012139859631
753.0,-15.567461956420837
754.0,-15.570884573889781
755.0,-15.574279934365393
756.0,-15.577649119601341
757.0,-15.580995594272068
758.0,-15.584321134624977
759.0,-15.587626886943093
760.0,-15.590913711073847
761.0,-15.594183517847377
762.0,-15.597440923896906
763.0,-15.60068838079228
764.0,-15.603927500363286
765.0,-15.607159501073573
766.0,-15.61038639078156
767.0,-15.61361225792165
768.0,-15.616839375117596
769.0,-15.62006938706796
770.0,-15.623303620410892
771.0,-15.626543120938736
772.0,-15.62978809130359
773.0,-15.633038796288028
774.0,-15.63629585483095
775.0,-15.639559995640438
776.0,-15.642832186483915
777.0,-15.646114520703627
778.0,-15.649408827345901
779.0,-15.652716423807941
780.0,-15.656038400903602
781.0,-15.659375838013235
782.0,-15.662729904656144
783.0,-15.666101644821811
784.0,-15.669492051913707
785.0,-15.672902062093526
786.0,-15.67633244047193
787.0,-15.679783108358423
788.0,-15.68325418349411
789.0,-15.686746169368396
790.0,-15.690259703678374
791.0,-15.693795548707866
792.0,-15.697354984801475
793.0,-15.700939178674489
794.0,-15.70454910875117
795.0,-15.708185652980058
796.0,-15.71184948658306
797.0,-15.71554076864303
798.0,-15.719259759549686
799.0,-15.723006909049825
800.0,-15.726782740832006
801.0,-15.73058740540175
802.0,-15.734418489271558
803.0,-15.73827341624221
804.0,-15.742150633316395
805.0,-15.746049186866179
806.0,-15.74996784465685
807.0,-15.753901211356817
808.0,-15.7578437339241
809.0,-15.76179178362709
810.0,-15.765742874369623
811.0,-15.769695139477344
812.0,-15.77364776736247
813.0,-15.777600606557966
814.0,-15.781553257079207
815.0,-15.785505226069017
816.0,-15.78945589620975
817.0,-15.79340535824019
818.0,-15.79735416183334
819.0,-15.80130238923587
820.0,-15.805249903612522
821.0,-15.809196061237262
822.0,-15.813139157620627
823.0,-15.817078446393332
824.0,-15.82101350593421
825.0,-15.824944001004623
826.0,-15.828868880644471
827.0,-15.83278362854403
828.0,-15.8366850735761
829.0,-15.840571618644757
830.0,-15.844442257782429
831.0,-15.848296357408005
832.0,-15.852133676936491
833.0,-15.855953651496009
834.0,-15.859755659630773
835.0,-15.863539102229312
836.0,-15.867303375003186
837.0,-15.871048620496705
838.0,-15.874775296164339
839.0,-15.878483413530335
840.0,-15.882172784053221
841.0,-15.885843125816997
842.0,-15.889494784581407
843.0,-15.893128255868774
844.0,-15.896743611275067
845.0,-15.900340731883672
846.0,-15.903919403952852
847.0,-15.907479746539193
848.0,-15.911021956464966
849.0,-15.914545972029616
850.0,-15.918051618227688
851.0,-15.921538619558037
852.0,-15.925006718783376
853.0,-15.928455778241686
854.0,-15.931885575118207
855.0,-15.935295848427206
856.0,-15.938686199405492
857.0,-15.942056127179342
858.0,-15.945405481514372
859.0,-15.948734084941876
860.0,-15.952041725648462
861.0,-15.955328068937241
862.0,-15.958592833082486
863.0,-15.961836116630588
864.0,-15.965057917896639
865.0,-15.968258155265232
866.0,-15.971436624209138
867.0,-15.97459288603131
868.0,-15.977726657259458
869.0,-15.980837706330359
870.0,-15.983925808435657
871.0,-15.986990662740508
872.0,-15.990031780828385
873.0,-15.993048889143655
874.0,-15.996041784722134
875.0,-15.999010269932988
876.0,-16.001954110776456
877.0,-16.004873086472152
878.0,-16.007767163404605
879.0,-16.010636308405047
880.0,-16.013480451549757
881.0,-16.016299464008757
882.0,-16.019093109559854
883.0,-16.021861262241714
884.0,-16.024603841852212
885.0,-16.02732076015373
886.0,-16.03001189025482
887.0,-16.032677008796668
888.0,-16.03531600194179
889.0,-16.037928809049873
890.0,-16.04051536533638
891.0,-16.04307558495175
892.0,-16.04560939582912
893.0,-16.048116811103807
894.0,-16.050597841388416
895.0,-16.053052474922886
896.0,-16.05548063999559
897.0,-16.057882073904977
898.0,-16.06025664694517
899.0,-16.06260432438668
900.0,-16.06492508472438
901.0,-16.067218873741542
902.0,-16.069485689869214
903.0,-16.07172569789953
904.0,-16.073939030859307
905.0,-16.076125781261524
906.0,-16.078285911525434
907.0,-16.080419111926282
908.0,-16.08252536545224
909.0,-16.0846047416712
910.0,-16.086657314502197
911.0,-16.088683036819123
912.0,-16.09068163618984
913.0,-16.092653164012702
914.0,-16.094597714716816
915.0,-16.09651537685245
916.0,-16.098406191706335
917.0,-16.100270376019992
918.0,-16.10210835208461
919.0,-16.103920401245354
920.0,-16.105706730953237
921.0,-16.10746755160278
922.0,-16.10920346161683
923.0,-16.110915027221903
924.0,-16.112602579465367
925.0,-16.114266359965537
926.0,-16.115906638619645
927.0,-16.117524114395767
928.0,-16.119119387717955
929.0,-16.12069282444397
930.0,-16.12224469955584
931.0,-16.12377546541107
932.0,-16.12528625385648
933.0,-16.12677756416324
934.0,-16.128249603513417
935.0,-16.12970251752012
936.0,-16.131136581121122
937.0,-16.13255269049175
938.0,-16.133951446609625
939.0,-16.13533318242055
940.0,-16.136698145420034
941.0,-16.13804660207553
942.0,-16.1393790361755
943.0,-16.140695824557405
944.0,-16.1419972386707
945.0,-16.1432835134534
946.0,-16.144554798579186
947.0,-16.14581126436246
948.0,-16.147053388721186
949.0,-16.14828158937694
950.0,-16.14949622681498
951.0,-16.15069765858231
952.0,-16.151886377316277
953.0,-16.15306278847204
954.0,-16.154227215543454
955.0,-16.155379951648364
956.0,-16.156521213437795
957.0,-16.157651463179217
958.0,-16.158771536125943
959.0,-16.159882073642166
