Type,Value
Data Source,Cold_11LTAN_Nominal_500 : TMD : THERMAL_REVAMP1_COLD_11L
Element,69607
,
,
Time[s],Temperature
1035.0,-22.30164827848591
1036.0,-22.297955258748228
1037.0,-22.294239528001476
1038.0,-22.29049739905777
1039.0,-22.286729080531412
1040.0,-22.28293477230157
1041.0,-22.279100828779075
1042.0,-22.275179742638585
1043.0,-22.271167756933117
1044.0,-22.267065325504706
1045.0,-22.262872905285455
1046.0,-22.258633798789248
1047.0,-22.254497132046904
1048.0,-22.250476062015313
1049.0,-22.246570547720264
1050.0,-22.242780530272668
1051.0,-22.2391025677437
1052.0,-22.235524798217302
1053.0,-22.232046061347916
1054.0,-22.22866623731927
1055.0,-22.225385198434164
1056.0,-22.222229610737898
1057.0,-22.219293414715835
1058.0,-22.216584555882033
1059.0,-22.214102477425598
1060.0,-22.211846610445292
1061.0,-22.209827447381794
1062.0,-22.2080835065263
1063.0,-22.206617587107186
1064.0,-22.205428916764415
1065.0,-22.204516710166622
1066.0,-22.20385475133582
1067.0,-22.203351893639596
1068.0,-22.202999373102784
1069.0,-22.202796710283586
1070.0,-22.20274342552984
1071.0,-22.20284042350355
1072.0,-22.20309216350359
1073.0,-22.203498581118684
1074.0,-22.2040591532906
1075.0,-22.20477335648496
1076.0,-22.2056615746332
1077.0,-22.206798509461418
1078.0,-22.20819036869981
1079.0,-22.20983634010253
1080.0,-22.211735604364755
1081.0,-22.213858847887252
1082.0,-22.216102103477407
1083.0,-22.218455221520856
1084.0,-22.220917749668363
1085.0,-22.223489242344222
1086.0,-22.226146333235913
1087.0,-22.22880507919006
1088.0,-22.2314574735832
1089.0,-22.23410343331844
1090.0,-22.23674288704919
1091.0,-22.239374674812545
1092.0,-22.241994729493744
1093.0,-22.244602671429888
1094.0,-22.247198514360512
1095.0,-22.249782279028402
1096.0,-22.25235329881303
1097.0,-22.25490905040185
1098.0,-22.25744934119
1099.0,-22.2599742301656
1100.0,-22.262483781505477
1101.0,-22.264978457847473
1102.0,-22.26745979402706
1103.0,-22.269928005098286
1104.0,-22.27238316865181
1105.0,-22.274825366128063
1106.0,-22.27725484644275
1107.0,-22.279672310632293
1108.0,-22.282077909259126
1109.0,-22.28447173622188
1110.0,-22.286853888168146
1111.0,-22.28922539490522
1112.0,-22.291589857080126
1113.0,-22.293947709442275
1114.0,-22.296299048667752
1115.0,-22.298643974201276
1116.0,-22.300984395829218
1117.0,-22.303327241091463
1118.0,-22.305673269782123
1119.0,-22.308022565522855
1120.0,-22.310375212940468
1121.0,-22.312731702686456
1122.0,-22.315093665952134
1123.0,-22.317461348457545
1124.0,-22.319834844025344
1125.0,-22.32221424840308
1126.0,-22.324598960343565
1127.0,-22.32698640885638
1128.0,-22.329376452222235
1129.0,-22.33176922039612
1130.0,-22.334164845391324
1131.0,-22.33656262404335
1132.0,-22.3389594743017
1133.0,-22.34135524389473
1134.0,-22.343750110886383
1135.0,-22.34614425580502
1136.0,-22.34850665123788
1137.0,-22.35071630080311
1138.0,-22.35276145405218
1139.0,-22.354642753419256
1140.0,-22.356360854682258
1141.0,-22.357917971375986
1142.0,-22.359320842952982
1143.0,-22.36057080559096
1144.0,-22.361668582708255
1145.0,-22.362614904525536
1146.0,-22.363428876639244
1147.0,-22.36418350143316
1148.0,-22.364886736949476
1149.0,-22.36553904925033
1150.0,-22.366140902149308
1151.0,-22.366697580545814
1152.0,-22.36722861374109
1153.0,-22.367736307619708
1154.0,-22.36822096457197
1155.0,-22.36868287758644
1156.0,-22.369145708736998
1157.0,-22.36970290702815
1158.0,-22.37036412334109
1159.0,-22.37112919413978
1160.0,-22.37199794147287
1161.0,-22.372985154094913
1162.0,-22.374150755795128
1163.0,-22.375500690279345
1164.0,-22.377034525750016
1165.0,-22.378751817553916
1166.0,-22.380633895085364
1167.0,-22.38260672086086
1168.0,-22.384662287637003
1169.0,-22.386800424178652
1170.0,-22.38902095603238
1171.0,-22.39130978710587
1172.0,-22.393610104901143
1173.0,-22.395915839806168
1174.0,-22.398227002120098
1175.0,-22.400543605967
1176.0,-22.40286861255198
1177.0,-22.405214046020046
1178.0,-22.4075810712077
1179.0,-22.409969552670162
1180.0,-22.412379359387298
1181.0,-22.4148124870094
1182.0,-22.417277559712833
1183.0,-22.41977538621983
1184.0,-22.422305826243026
1185.0,-22.424868742048698
1186.0,-22.427464230132067
1187.0,-22.430093161567843
1188.0,-22.432755611592274
1189.0,-22.43545155206776
1190.0,-22.438180950718284
1191.0,-22.440941860141006
1192.0,-22.443726322899057
1193.0,-22.446533538339157
1194.0,-22.449363586826042
1195.0,-22.45221654332704
1196.0,-22.455092814090097
1197.0,-22.45799385921563
1198.0,-22.46091985236639
1199.0,-22.463870800915824
1200.0,-22.466846708878357
1201.0,-22.46984789767711
1202.0,-22.472875745858605
1203.0,-22.475930479853844
1204.0,-22.47901217558357
1205.0,-22.48212090321956
1206.0,-22.485257241965506
1207.0,-22.488423427295487
1208.0,-22.49161975321379
1209.0,-22.494846264187146
1210.0,-22.498103001089518
1211.0,-22.50139696636079
1212.0,-22.50475766613357
1213.0,-22.508187983934572
1214.0,-22.511687379071308
1215.0,-22.51525531875917
1216.0,-22.518889480223255
1217.0,-22.522581737147384
1218.0,-22.52633092661122
1219.0,-22.53013678921123
1220.0,-22.53399906693007
1221.0,-22.53792137399963
1222.0,-22.541920124555045
1223.0,-22.545996947861198
1224.0,-22.550151521067406
1225.0,-22.55438352070615
1226.0,-22.55869108476389
1227.0,-22.56306731588754
1228.0,-22.567511334093187
1229.0,-22.572023047556687
1230.0,-22.576602359204855
1231.0,-22.581248699461025
1232.0,-22.585959944871632
1233.0,-22.590735802825897
1234.0,-22.595576222406983
1235.0,-22.600481147296083
1236.0,-22.605452770277328
1237.0,-22.61050088041371
1238.0,-22.61562650412182
1239.0,-22.620829476305975
1240.0,-22.626109628117817
1241.0,-22.631468037105613
1242.0,-22.63690994617962
1243.0,-22.64243560749085
1244.0,-22.648044600481217
1245.0,-22.653736509255335
1246.0,-22.659508766098433
1247.0,-22.665351397989003
1248.0,-22.671262850160463
1249.0,-22.677242737715023
1250.0,-22.683290680285577
1251.0,-22.689393321227286
1252.0,-22.695492455702045
1253.0,-22.701580906636348
1254.0,-22.70765862960831
1255.0,-22.713725585906275
1256.0,-22.71976499108128
1257.0,-22.725701757562717
1258.0,-22.73152697692925
1259.0,-22.73724107395257
1260.0,-22.742844477536316
1261.0,-22.74835045950032
1262.0,-22.753817346851324
1263.0,-22.75925253306128
1264.0,-22.764656160343602
1265.0,-22.77002836656179
1266.0,-22.775371864733014
1267.0,-22.780698484566653
1268.0,-22.786009764808075
1269.0,-22.79130576182003
1270.0,-22.796586527805538
1271.0,-22.801861494461765
1272.0,-22.80717352403128
1273.0,-22.81252789259177
1274.0,-22.81792442530905
1275.0,-22.823362942730153
1276.0,-22.828855685496507
1277.0,-22.83445944988779
1278.0,-22.84018094481474
1279.0,-22.84601955828614
1280.0,-22.851974677750114
1281.0,-22.858053948107095
1282.0,-22.864294887604057
1283.0,-22.87070160833996
1284.0,-22.877273294346672
1285.0,-22.884009129065912
1286.0,-22.890912415123534
1287.0,-22.89800153587917
1288.0,-22.905278210937222
1289.0,-22.91274166717714
1290.0,-22.920391126964056
1291.0,-22.928213955875094
1292.0,-22.936153988038196
1293.0,-22.94420351399382
1294.0,-22.952362096075323
1295.0,-22.960629296100404
1296.0,-22.968986900150036
1297.0,-22.97735083450158
1298.0,-22.985709969302388
1299.0,-22.994064234327503
1300.0,-23.00241356554397
1301.0,-23.010754441905345
1302.0,-23.019070408553393
1303.0,-23.02735928499815
1304.0,-23.035621077915202
1305.0,-23.04385579877725
1306.0,-23.05205833570146
1307.0,-23.06020428535469
1308.0,-23.0682905080331
1309.0,-23.076317146735942
1310.0,-23.08428434959654
1311.0,-23.09214508933399
1312.0,-23.0996734236439
1313.0,-23.106840061979508
1314.0,-23.113646302174473
1315.0,-23.120093458131475
1316.0,-23.126164790596473
1317.0,-23.131774521505246
1318.0,-23.136912597144036
1319.0,-23.141580844438767
1320.0,-23.145781098763976
1321.0,-23.149535495417105
1322.0,-23.152944376115084
1323.0,-23.156022642679872
1324.0,-23.158771678956864
1325.0,-23.161192861113616
1326.0,-23.16331243432015
1327.0,-23.165253258854317
1328.0,-23.16703287485514
1329.0,-23.168652014604664
1330.0,-23.17011139563341
1331.0,-23.171415774878234
1332.0,-23.172585765175505
1333.0,-23.173624712060306
1334.0,-23.174533175204953
1335.0,-23.17531170366696
1336.0,-23.17597760955473
1337.0,-23.176614383900503
1338.0,-23.177233732980426
1339.0,-23.177835716349787
1340.0,-23.178420382928955
1341.0,-23.179049648763115
1342.0,-23.180031592803402
1343.0,-23.181408099028964
1344.0,-23.183177520899616
1345.0,-23.185338191899273
1346.0,-23.18788333212729
1347.0,-23.190785707785512
1348.0,-23.19404010588973
1349.0,-23.197644938222076
1350.0,-23.201598612227194
1351.0,-23.20588367210745
1352.0,-23.21041852308334
1353.0,-23.21519054413508
1354.0,-23.220198587089303
1355.0,-23.22544151350667
1356.0,-23.230891832217075
1357.0,-23.236414569021814
1358.0,-23.24199001988287
1359.0,-23.24761779269035
1360.0,-23.253297505730966
1361.0,-23.258974608894338
1362.0,-23.264371817435816
1363.0,-23.26945002134857
1364.0,-23.274210347139558
1365.0,-23.27865394357009
1366.0,-23.282690905239015
1367.0,-23.28585379931442
1368.0,-23.28807775495818
1369.0,-23.289366450412576
1370.0,-23.289723596930447
1371.0,-23.289156684604816
1372.0,-23.287688901969094
1373.0,-23.28532679649423
1374.0,-23.282074066616847
1375.0,-23.27793441534002
1376.0,-23.272926960369386
1377.0,-23.26713578461868
1378.0,-23.26057606835267
1379.0,-23.25325106865619
1380.0,-23.245164030060607
1381.0,-23.236351102617597
1382.0,-23.226988348889343
1383.0,-23.217103839082363
1384.0,-23.206699831651086
1385.0,-23.19577856086489
1386.0,-23.184413184287546
1387.0,-23.172980965418155
1388.0,-23.16153841957285
1389.0,-23.15008569329123
1390.0,-23.138622895385893
1391.0,-23.127176948696306
1392.0,-23.11589083360261
1393.0,-23.104785444696294
1394.0,-23.093860039494434
1395.0,-23.083113846270784
1396.0,-23.07249380006809
1397.0,-23.061718931881245
1398.0,-23.05074728311127
1399.0,-23.039579524419857
1400.0,-23.02821632496486
1401.0,-23.016702293058245
1402.0,-23.00527524841016
1403.0,-22.99397087768551
1404.0,-22.982788526903054
1405.0,-22.9717275297104
1406.0,-22.96082249977743
1407.0,-22.950264595535817
1408.0,-22.94008169911272
1409.0,-22.930272106047585
1410.0,-22.92083409687844
1411.0,-22.91180222364369
1412.0,-22.903373314179042
1413.0,-22.895575222495676
1414.0,-22.88840496882781
1415.0,-22.88185956817929
1416.0,-22.87595095623679
1417.0,-22.87075836721017
1418.0,-22.866291076207798
1419.0,-22.862545509457036
1420.0,-22.859518102721328
1421.0,-22.85718960800844
1422.0,-22.855469370541158
1423.0,-22.854340731436295
1424.0,-22.85380074700071
1425.0,-22.85384649150942
1426.0,-22.85446727033791
1427.0,-22.855616730361874
1428.0,-22.857285585923286
1429.0,-22.859471467244745
1430.0,-22.862172017508207
1431.0,-22.865333371577993
1432.0,-22.86866303424539
1433.0,-22.872114298506872
1434.0,-22.87568665829744
1435.0,-22.879379614532617
1436.0,-22.883122633340147
1437.0,-22.88651760509624
1438.0,-22.889502264408733
1439.0,-22.892078001165284
1440.0,-22.894246230296403
1441.0,-22.896014756607634
1442.0,-22.897421168923373
1443.0,-22.898471965741187
1444.0,-22.899167804787872
1445.0,-22.899509390457933
1446.0,-22.899476287344992
1447.0,-22.89894719210711
1448.0,-22.897903560316234
1449.0,-22.89634664974078
1450.0,-22.89427775085505
1451.0,-22.891702337719625
1452.0,-22.888645565512984
1453.0,-22.885111816499997
1454.0,-22.881101562987496
1455.0,-22.876615356000226
1456.0,-22.871684313199204
1457.0,-22.86648742483887
1458.0,-22.86105351973585
1459.0,-22.855382087970945
1460.0,-22.84947263369484
1461.0,-22.843322815791527
1462.0,-22.83692168160191
1463.0,-22.83026858660413
1464.0,-22.823364858667897
1465.0,-22.8162118088153
1466.0,-22.80882058270274
1467.0,-22.801251039806345
1468.0,-22.793514015666958
1469.0,-22.78561061963218
1470.0,-22.777541936186203
1471.0,-22.769316850765783
1472.0,-22.760983192187215
1473.0,-22.75254948632267
1474.0,-22.744016415809234
1475.0,-22.735384643493674
1476.0,-22.726654306135455
1477.0,-22.717823012821867
1478.0,-22.708890975478752
1479.0,-22.699858904110403
1480.0,-22.690727489359944
1481.0,-22.681476587771034
1482.0,-22.671981114400236
1483.0,-22.662221964170595
1484.0,-22.65220153637753
1485.0,-22.64192221075679
1486.0,-22.631362642936782
1487.0,-22.62038166689991
1488.0,-22.608959653392564
1489.0,-22.597101491607265
1490.0,-22.58481187694769
1491.0,-22.572100944204692
1492.0,-22.55900683521168
1493.0,-22.545537973754847
1494.0,-22.53169673373888
1495.0,-22.51748551994455
1496.0,-22.502895409491195
1497.0,-22.487858956450122
1498.0,-22.47236706549136
1499.0,-22.4564227872548
1500.0,-22.440029162058234
1501.0,-22.423196389904582
1502.0,-22.40597132681208
1503.0,-22.38836282643388
1504.0,-22.37037199051879
1505.0,-22.35200003296443
1506.0,-22.333241680116384
1507.0,-22.314057046483743
1508.0,-22.294439954234562
1509.0,-22.27439142632787
1510.0,-22.253912521264176
1511.0,-22.232995982831316
1512.0,-22.211590673041634
1513.0,-22.18968927619243
1514.0,-22.16729377365198
1515.0,-22.144406089408697
1516.0,-22.12102302508645
1517.0,-22.097114426546383
1518.0,-22.07267683312972
1519.0,-22.047712536604877
1520.0,-22.02222380979167
1521.0,-21.996220149185852
1522.0,-21.969749917296266
1523.0,-21.94282345883688
1524.0,-21.915442796437997
1525.0,-21.88760992010003
1526.0,-21.859337073209996
1527.0,-21.830692043684262
1528.0,-21.801688442429025
1529.0,-21.772327934248537
1530.0,-21.742612151879236
1531.0,-21.712560275634655
1532.0,-21.682287015945736
1533.0,-21.651813807754355
1534.0,-21.621141398497247
1535.0,-21.59027051626374
1536.0,-21.559217222276633
1537.0,-21.52808167075903
1538.0,-21.49688220285748
1539.0,-21.46561885609686
1540.0,-21.434291656442298
1541.0,-21.402916154366178
1542.0,-21.371593738124613
1543.0,-21.340342753590644
1544.0,-21.30916279242947
1545.0,-21.278053433209966
1546.0,-21.24702674755739
1547.0,-21.216164378151827
1548.0,-21.1854806942119
1549.0,-21.154974754559582
1550.0,-21.12464561010806
1551.0,-21.094506963025534
1552.0,-21.064654697660057
1553.0,-21.035105458453657
1554.0,-21.00585770544738
1555.0,-20.976909891373023
1556.0,-20.948274044520762
1557.0,-20.920038913507693
1558.0,-20.892219431570435
1559.0,-20.86481346221371
1560.0,-20.8378188720085
1561.0,-20.811231030932017
1562.0,-20.785031065309514
1563.0,-20.75921374319382
1564.0,-20.73377702797866
1565.0,-20.708718896074014
1566.0,-20.684026836292812
1567.0,-20.659628042293168
1568.0,-20.63550729258925
1569.0,-20.611662940629706
1570.0,-20.588093358649672
1571.0,-20.5647729667609
1572.0,-20.541537485649673
1573.0,-20.518354805240488
1574.0,-20.49522420345067
1575.0,-20.47214497836644
1576.0,-20.44910005882969
1577.0,-20.425976845181346
1578.0,-20.402753659840275
1579.0,-20.379430584877774
1580.0,-20.356007717685504
1581.0,-20.332479029809377
1582.0,-20.308802431647855
1583.0,-20.284970102004937
1584.0,-20.260982487663785
1585.0,-20.236840043869687
1586.0,-20.21254413085205
1587.0,-20.188101439562463
1588.0,-20.163513654354045
1589.0,-20.138781241372097
1590.0,-20.113904672951985
1591.0,-20.088887733106223
1592.0,-20.06375393774341
1593.0,-20.03850815708752
1594.0,-20.013150701034977
1595.0,-19.987681885634625
1596.0,-19.962109223311266
1597.0,-19.936483571581203
1598.0,-19.910815126253194
1599.0,-19.885104021333458
1600.0,-19.859350389623625
1601.0,-19.833561388495898
1602.0,-19.807786867490773
1603.0,-19.78203671102534
1604.0,-19.756310826005983
1605.0,-19.73060911417565
1606.0,-19.704936024064555
1607.0,-19.67932391612076
1608.0,-19.6537791053771
1609.0,-19.628301263113766
1610.0,-19.602890024583647
1611.0,-19.577544214333255
1612.0,-19.552257560259843
1613.0,-19.52702821104536
1614.0,-19.50185556338449
1615.0,-19.476739049030975
1616.0,-19.45167178001941
1617.0,-19.426607528006354
1618.0,-19.40153679193525
1619.0,-19.37645943031538
1620.0,-19.351375298541978
1621.0,-19.326278433004525
1622.0,-19.301126331020715
1623.0,-19.275910314332453
1624.0,-19.25063042371668
1625.0,-19.225286701575023
1626.0,-19.19987951661728
1627.0,-19.174411299414228
1628.0,-19.148882593563215
1629.0,-19.123293455873977
1630.0,-19.097643944047263
1631.0,-19.07194213848733
1632.0,-19.046247351956705
1633.0,-19.0205716775908
1634.0,-18.99491484931399
1635.0,-18.9692765964426
1636.0,-18.943665188148884
1637.0,-18.918143987849596
1638.0,-18.892725897142935
1639.0,-18.867410483534645
1640.0,-18.84219730703052
1641.0,-18.817094175542195
1642.0,-18.79216249113874
1643.0,-18.767414470524617
1644.0,-18.742849267085603
1645.0,-18.71846603429424
1646.0,-18.694272738890398
1647.0,-18.670335071347797
1648.0,-18.646665873324775
1649.0,-18.62326384280954
1650.0,-18.600127679243112
1651.0,-18.57726575602697
1652.0,-18.55475039131599
1653.0,-18.532595616531378
1654.0,-18.510799738400973
1655.0,-18.489361071086346
1656.0,-18.468288784468097
1657.0,-18.44766430317215
1658.0,-18.427503092019336
1659.0,-18.407802714387643
1660.0,-18.388560746847897
1661.0,-18.36977863181685
1662.0,-18.351483852589972
1663.0,-18.333680594392895
1664.0,-18.316366618681023
1665.0,-18.299539686541095
1666.0,-18.28320496850446
1667.0,-18.267417895532418
1668.0,-18.25218838142487
1669.0,-18.237513778851238
1670.0,-18.223391447153812
1671.0,-18.20982172907592
1672.0,-18.19682536134844
1673.0,-18.184404726565806
1674.0,-18.172557107469544
1675.0,-18.161279802927233
1676.0,-18.15057161624706
1677.0,-18.140441665532904
1678.0,-18.130889877134212
1679.0,-18.12191360869493
1680.0,-18.113510235103913
1681.0,-18.10567970490619
1682.0,-18.098439848309123
1683.0,-18.09179264400504
1684.0,-18.085735614508508
1685.0,-18.08026629655579
1686.0,-18.07538410839794
1687.0,-18.07110187546763
1688.0,-18.067420920281158
1689.0,-18.064339106257755
1690.0,-18.061854164489368
1691.0,-18.059964755651194
1692.0,-18.05867605595222
1693.0,-18.05798535167809
1694.0,-18.05788798806156
1695.0,-18.0583794215154
1696.0,-18.059453877133624
1697.0,-18.061095396463944
1698.0,-18.063295289506364
1699.0,-18.066047383478367
1700.0,-18.06934575247214
1701.0,-18.07314222615847
1702.0,-18.077082341135743
1703.0,-18.081085767677568
1704.0,-18.085151638568387
1705.0,-18.089279087967626
1706.0,-18.093439230096603
1707.0,-18.09739843815956
1708.0,-18.101104889401235
1709.0,-18.104560139563542
1710.0,-18.10776576641371
1711.0,-18.110681170479673
1712.0,-18.1129559511592
1713.0,-18.114516554255207
1714.0,-18.115370699482227
1715.0,-18.11552599638718
1716.0,-18.1149748385482
1717.0,-18.113597378551795
1718.0,-18.11137319087771
1719.0,-18.108311170056208
1720.0,-18.104420023070585
1721.0,-18.099674782565074
1722.0,-18.093797381150736
1723.0,-18.086728653699335
1724.0,-18.07847552994699
1725.0,-18.069044957816644
1726.0,-18.058441900268914
1727.0,-18.046654799938917
1728.0,-18.03368276399335
1729.0,-18.019528708151995
1730.0,-18.004195617400157
1731.0,-17.987718528014813
1732.0,-17.970378187552814
1733.0,-17.95224204566562
1734.0,-17.93331244253529
1735.0,-17.91359167248139
1736.0,-17.893091771753443
1737.0,-17.871900323508846
1738.0,-17.850038649541386
1739.0,-17.827507824051942
1740.0,-17.804308916496982
1741.0,-17.780424176900908
1742.0,-17.75568881889451
1743.0,-17.730066042593922
1744.0,-17.70355851453866
1745.0,-17.676168904223
1746.0,-17.647913993037058
1747.0,-17.61892213068783
1748.0,-17.589225427018697
1749.0,-17.558826010808996
1750.0,-17.527726008099698
1751.0,-17.4959501512805
1752.0,-17.463703862037594
1753.0,-17.43103731064849
1754.0,-17.397951921617462
1755.0,-17.364449110330632
1756.0,-17.330542559383993
1757.0,-17.29634525360426
1758.0,-17.261885599130125
1759.0,-17.22716516837164
1760.0,-17.192185515533097
1761.0,-17.156953725888666
1762.0,-17.121522302361946
1763.0,-17.085905366732796
1764.0,-17.05010472734972
1765.0,-17.014122165383338
1766.0,-16.97797029395327
1767.0,-16.941751275814646
1768.0,-16.905491154902712
1769.0,-16.86919149782801
1770.0,-16.832853838231024
1771.0,-16.796499091094812
1772.0,-16.760309129296054
1773.0,-16.724328396464088
1774.0,-16.688556943811417
1775.0,-16.652994805418846
1776.0,-16.617656326801026
1777.0,-16.58267529353307
1778.0,-16.5480830633954
1779.0,-16.513877757596344
1780.0,-16.48005751592395
1781.0,-16.446632757370953
1782.0,-16.41371769140102
1783.0,-16.381339877770365
1784.0,-16.349498068706765
1785.0,-16.31819091572641
1786.0,-16.287447956329984
1787.0,-16.257560776199533
1788.0,-16.22859712541466
1789.0,-16.20055077283097
1790.0,-16.17341543767797
1791.0,-16.147214560643658
1792.0,-16.12222454321001
1793.0,-16.098504418708917
1794.0,-16.076041440674214
1795.0,-16.054823208708175
1796.0,-16.034836020174367
1797.0,-16.01605326473716
1798.0,-15.998461836534538
1799.0,-15.982052941894324
1800.0,-15.966817947937864
1801.0,-15.95273130845637
1802.0,-15.939620405993175
1803.0,-15.927439162904811
1804.0,-15.916184105136582
1805.0,-15.905851767551212
1806.0,-15.896434970412903
1807.0,-15.887894035197165
1808.0,-15.88021675406798
1809.0,-15.873400260501988
1810.0,-15.8674416402959
1811.0,-15.862297795455527
1812.0,-15.857572126519184
1813.0,-15.853165676996925
1814.0,-15.849082220564739
1815.0,-15.845325390234814
1816.0,-15.841898433685124
1817.0,-15.838802314873877
1818.0,-15.836038849852127
1819.0,-15.833609985107701
1820.0,-15.831517529071311
1821.0,-15.829780641780516
1822.0,-15.828574473223767
1823.0,-15.827943473449675
1824.0,-15.82788626744401
1825.0,-15.82840154267669
1826.0,-15.829497689887672
1827.0,-15.831270199594393
1828.0,-15.833741791013821
1829.0,-15.836909532107718
1830.0,-15.840770575263347
1831.0,-15.845320252731506
1832.0,-15.850536489074173
1833.0,-15.856411029874309
1834.0,-15.862940720832732
1835.0,-15.870122460296937
1836.0,-15.87794833051838
1837.0,-15.886365759163079
1838.0,-15.895359169243974
1839.0,-15.904926310245942
1840.0,-15.915064913915552
1841.0,-15.925767333536163
1842.0,-15.936976115059847
1843.0,-15.948674672406419
1844.0,-15.96086132869856
1845.0,-15.97353440003584
1846.0,-15.986691463448308
1847.0,-16.00032324627812
1848.0,-16.01442606383466
1849.0,-16.028998287919688
1850.0,-16.044038287765265
1851.0,-16.0595020212078
1852.0,-16.074944669445152
1853.0,-16.09024621505703
1854.0,-16.10540748756851
1855.0,-16.120429341600655
1856.0,-16.13530023188729
1857.0,-16.14989022622538
1858.0,-16.164165219892297
1859.0,-16.178127042478984
1860.0,-16.191777534827853
1861.0,-16.205119315746884
1862.0,-16.21816234178466
1863.0,-16.23091050047216
1864.0,-16.243365418657536
1865.0,-16.255528728195923
1866.0,-16.267402904403
1867.0,-16.278998499558345
1868.0,-16.290319346644864
1869.0,-16.301366761922562
1870.0,-16.312142068014797
1871.0,-16.322646557156173
1872.0,-16.33288114384188
1873.0,-16.342846948763786
1874.0,-16.352545196574727
1875.0,-16.361977116952424
1876.0,-16.37114261540099
1877.0,-16.38002860278599
1878.0,-16.388632686995173
1879.0,-16.39695655288045
1880.0,-16.405001874312816
1881.0,-16.412768972326038
1882.0,-16.420244844314162
1883.0,-16.427427233379877
1884.0,-16.43431804287594
1885.0,-16.440919158370537
1886.0,-16.44723361949919
1887.0,-16.453276154067844
1888.0,-16.459051961431125
1889.0,-16.464562517609767
1890.0,-16.46980928565403
1891.0,-16.474793952298214
1892.0,-16.479520518253747
1893.0,-16.483990922095835
1894.0,-16.488206322121545
1895.0,-16.492167872481595
1896.0,-16.495876519624908
1897.0,-16.499331080385343
1898.0,-16.502531927597055
1899.0,-16.505480084140228
1900.0,-16.508176574847244
1901.0,-16.510621221435354
1902.0,-16.512801460414764
1903.0,-16.514714671242952
1904.0,-16.516362207463533
1905.0,-16.517745409964697
1906.0,-16.518866660783345
1907.0,-16.519739290353787
1908.0,-16.520367911450382
1909.0,-16.520753600990883
1910.0,-16.520897428752473
1911.0,-16.520799674711558
1912.0,-16.520452425882734
1913.0,-16.519854338994083
1914.0,-16.519006725463164
1915.0,-16.517910881141884
1916.0,-16.516567959688075
1917.0,-16.51497776943117
1918.0,-16.513141207408314
1919.0,-16.51105960059655
1920.0,-16.50873426130319
1921.0,-16.50616823390431
1922.0,-16.50338327526334
1923.0,-16.500386476284667
1924.0,-16.4971788139966
1925.0,-16.49376125751042
1926.0,-16.4901345964953
1927.0,-16.486297734911087
1928.0,-16.482250976849343
1929.0,-16.477995223255203
1930.0,-16.473531368978758
1931.0,-16.468860218273917
1932.0,-16.463981627308957
1933.0,-16.458896131848032
1934.0,-16.453604563171705
1935.0,-16.448107747351425
1936.0,-16.442405326811762
1937.0,-16.436483924091817
1938.0,-16.430340251915002
1939.0,-16.423975323751545
1940.0,-16.417390141657854
1941.0,-16.41058503998783
1942.0,-16.40355304259627
1943.0,-16.39629286025441
1944.0,-16.388805629231534
1945.0,-16.381092471298444
1946.0,-16.373153638693672
1947.0,-16.364979744492125
1948.0,-16.356568832071794
1949.0,-16.34792214783816
1950.0,-16.33904092286269
1951.0,-16.329924323528047
1952.0,-16.320548091944563
1953.0,-16.3109057632869
1954.0,-16.30099868600495
1955.0,-16.2908281955736
1956.0,-16.28039536787491
1957.0,-16.26969838940187
1958.0,-16.258737547099464
1959.0,-16.24751407010843
1960.0,-16.236029175417922
1961.0,-16.224283374197938
1962.0,-16.212269071320385
1963.0,-16.199984757052224
1964.0,-16.187431637265806
1965.0,-16.174610908538135
1966.0,-16.161525178933584
1967.0,-16.14819370629058
1968.0,-16.134622962488685
1969.0,-16.120813718234906
1970.0,-16.106766747748747
1971.0,-16.09248332649889
1972.0,-16.077970669927613
1973.0,-16.06323154004234
1974.0,-16.048266676997418
1975.0,-16.03307682273484
1976.0,-16.017661751042926
1977.0,-16.002009600180333
1978.0,-15.986117326684285
1979.0,-15.969985896057995
1980.0,-15.953616266608778
1981.0,-15.93700910558932
1982.0,-15.920161643094554
1983.0,-15.903073725151561
1984.0,-15.885746380085328
1985.0,-15.868180623760528
1986.0,-15.850378861718262
1987.0,-15.832360707124776
1988.0,-15.814132853640459
1989.0,-15.795696007292117
1990.0,-15.777050868762016
1991.0,-15.758199026300622
1992.0,-15.739153143368025
1993.0,-15.719917569219929
1994.0,-15.700492781607737
1995.0,-15.680879259659829
1996.0,-15.66107796863997
1997.0,-15.641095972705106
1998.0,-15.620935796409716
1999.0,-15.600597829730324
2000.0,-15.58008246647294
2001.0,-15.559389966203494
2002.0,-15.538518871142816
2003.0,-15.517469090783424
2004.0,-15.496241158661654
2005.0,-15.474835604192386
2006.0,-15.453253315339687
2007.0,-15.43149988279021
2008.0,-15.409577530730187
2009.0,-15.387486837084529
2010.0,-15.365228374317214
2011.0,-15.342803547119077
2012.0,-15.320224652990879
2013.0,-15.297495959945634
2014.0,-15.274617863393713
2015.0,-15.251590755790051
2016.0,-15.228414998703533
2017.0,-15.205090594220337
2018.0,-15.181617837600706
2019.0,-15.15799715711789
2020.0,-15.134228975974121
2021.0,-15.110313322238438
2022.0,-15.086245062570258
2023.0,-15.062022964542543
2024.0,-15.0376476644205
2025.0,-15.013119786001845
2026.0,-14.988440458433297
2027.0,-14.963617792510773
2028.0,-14.938654829267755
2029.0,-14.913552090841849
