Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_2 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_3 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_4 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_5 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_6 : TMD : BAGHEATERSHEHE_COLD_11LT
Element,272,Element,272,Element,272,Element,272,Element,272,Element,272
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
1360.0,-6.618444758897951,1360.0,-6.618444758897951,1360.0,-2.0039013670615167,1360.0,6.2127930895821395,1360.0,6.2127930895821395,1360.0,6.2127930895821395
1370.0,-6.596533557740781,1370.0,-6.596533557740781,1370.0,-1.966517942165115,1370.0,6.28753716916379,1370.0,6.28753716916379,1370.0,6.28753716916379
1380.0,-6.574784399490949,1380.0,-6.574784399490949,1380.0,-1.9293345534433364,1380.0,6.3618812077633216,1380.0,6.3618812077633216,1380.0,6.3618812077633216
1390.0,-6.5531938262109515,1390.0,-6.5531938262109515,1390.0,-1.8923477721116928,1390.0,6.435832062277327,1390.0,6.435832062277327,1390.0,6.435832062277327
1400.0,-6.531758489457278,1400.0,-6.531758489457278,1400.0,-1.8555542522029023,1400.0,6.509396423936971,1400.0,6.509396423936971,1400.0,6.509396423936971
1410.0,-6.510475145446106,1410.0,-6.510475145446106,1410.0,-1.8189507278374517,1410.0,6.582580823770202,1410.0,6.582580823770202,1410.0,6.582580823770202
1420.0,-6.489340650497227,1420.0,-6.489340650497227,1420.0,-1.7825340106088836,1420.0,6.65539163783409,1420.0,6.65539163783409,1420.0,6.65539163783409
1430.0,-6.468351956737,1430.0,-6.468351956737,1430.0,-1.74630098707795,1430.0,6.7278350922297685,1430.0,6.7278350922297685,1430.0,6.7278350922297685
1440.0,-6.447506108041458,1440.0,-6.447506108041458,1440.0,-1.7102486163699537,1440.0,6.799917267910493,1440.0,6.799917267910493,1440.0,6.799917267910493
1450.0,-6.42680023590538,1450.0,-6.42680023590538,1450.0,-1.6743739273466074,1450.0,6.871644106349385,1450.0,6.871644106349385,1450.0,6.871644106349385
1460.0,-6.406231557047809,1460.0,-6.406231557047809,1460.0,-1.6386740185498447,1460.0,6.943021409623923,1460.0,6.943021409623923,1460.0,6.943021409623923
1470.0,-6.385797368082345,1470.0,-6.385797368082345,1470.0,-1.6031460527503234,1470.0,7.014054851366809,1470.0,7.014054851366809,1470.0,7.014054851366809
1480.0,-6.365495043580329,1480.0,-6.365495043580329,1480.0,-1.5677872572017741,1480.0,7.084749976233888,1480.0,7.084749976233888,1480.0,7.084749976233888
1490.0,-6.345322032653414,1490.0,-6.345322032653414,1490.0,-1.5325949210891365,1490.0,7.155112205017174,1490.0,7.155112205017174,1490.0,7.155112205017174
1500.0,-6.325275856034715,1500.0,-6.325275856034715,1500.0,-1.4975663936467836,1500.0,7.225146838411952,1500.0,7.225146838411952,1500.0,7.225146838411952
1510.0,-6.305354103308379,1510.0,-6.305354103308379,1510.0,-1.4626990823490635,1510.0,7.294859060638846,1510.0,7.294859060638846,1510.0,7.294859060638846
1520.0,-6.285554430277127,1520.0,-6.285554430277127,1520.0,-1.427990451168894,1520.0,7.364253942928867,1520.0,7.364253942928867,1520.0,7.364253942928867
1530.0,-6.265874556457682,1530.0,-6.265874556457682,1530.0,-1.3934380188996485,1530.0,7.433336446878999,1530.0,7.433336446878999,1530.0,7.433336446878999
1540.0,-6.246312262696409,1540.0,-6.246312262696409,1540.0,-1.3590393575376034,1540.0,7.50211142768449,1540.0,7.50211142768449,1540.0,7.50211142768449
1550.0,-6.226865388897666,1550.0,-6.226865388897666,1550.0,-1.3247920907224258,1550.0,7.570583637253005,1550.0,7.570583637253005,1550.0,7.570583637253005
1560.0,-6.207531831859097,1560.0,-6.207531831859097,1560.0,-1.2906938922332658,1560.0,7.63875772720591,1560.0,7.63875772720591,1560.0,7.63875772720591
1570.0,-6.188309543207464,1570.0,-6.188309543207464,1570.0,-1.2567424845388742,1570.0,7.706638251770827,1570.0,7.706638251770827,1570.0,7.706638251770827
1580.0,-6.169196527429871,1580.0,-6.169196527429871,1580.0,-1.2229356373993896,1580.0,7.774229670569975,1580.0,7.774229670569975,1580.0,7.774229670569975
1590.0,-6.150190839995076,1590.0,-6.150190839995076,1590.0,-1.189271166518327,1590.0,7.841536351308851,1590.0,7.841536351308851,1590.0,7.841536351308851
1600.0,-6.131290585560227,1600.0,-6.131290585560227,1600.0,-1.1557469322425618,1600.0,7.908562572368238,1600.0,7.908562572368238,1600.0,7.908562572368238
1610.0,-6.112493916259815,1610.0,-6.112493916259815,1610.0,-1.1223608383100532,1610.0,7.975312525303514,1610.0,7.975312525303514,1610.0,7.975312525303514
1620.0,-6.093799030072291,1620.0,-6.093799030072291,1620.0,-1.0891108306434172,1620.0,8.041790317253836,1620.0,8.041790317253836,1620.0,8.041790317253836
1630.0,-6.075204169260145,1630.0,-6.075204169260145,1630.0,-1.0559948961874925,1630.0,8.107999973265413,1630.0,8.107999973265413,1630.0,8.107999973265413
1640.0,-6.056707618879328,1640.0,-6.056707618879328,1640.0,-1.0230110617883554,1640.0,8.17394543853316,1640.0,8.17394543853316,1640.0,8.17394543853316
1650.0,-6.038307705353467,1650.0,-6.038307705353467,1650.0,-0.9901573931120105,1650.0,8.239630580564341,1650.0,8.239630580564341,1650.0,8.239630580564341
1660.0,-6.02000279510951,1660.0,-6.02000279510951,1660.0,-0.9574319936006294,1660.0,8.305059191267066,1660.0,8.305059191267066,1660.0,8.305059191267066
1670.0,-6.001791293269411,1670.0,-6.001791293269411,1670.0,-0.9248330034630883,1670.0,8.370234988970099,1670.0,8.370234988970099,1670.0,8.370234988970099
1680.0,-5.983671642391179,1680.0,-5.983671642391179,1680.0,-0.8923585986940906,1680.0,8.435161620378992,1680.0,8.435161620378992,1680.0,8.435161620378992
1690.0,-5.965642321261487,1690.0,-5.965642321261487,1690.0,-0.8600069901261846,1690.0,8.499842662467415,1690.0,8.499842662467415,1690.0,8.499842662467415
1700.0,-5.947701843742,1700.0,-5.947701843742,1700.0,-0.8277764225174662,1700.0,8.564281624301081,1700.0,8.564281624301081,1700.0,8.564281624301081
1710.0,-5.929848757665146,1710.0,-5.929848757665146,1710.0,-0.795665173672576,1710.0,8.628481948798582,1710.0,8.628481948798582,1710.0,8.628481948798582
1720.0,-5.912081643776028,1720.0,-5.912081643776028,1720.0,-0.7636715535945137,1720.0,8.692447014432142,1720.0,8.692447014432142,1720.0,8.692447014432142
1730.0,-5.894399114717959,1730.0,-5.894399114717959,1730.0,-0.7317939036653869,1730.0,8.756180136872052,1730.0,8.756180136872052,1730.0,8.756180136872052
1740.0,-5.876799814058382,1740.0,-5.876799814058382,1740.0,-0.7000305958548099,1740.0,8.819684570576166,1740.0,8.819684570576166,1740.0,8.819684570576166
1750.0,-5.859282415358127,1750.0,-5.859282415358127,1750.0,-0.6683800319589215,1750.0,8.882963510324005,1750.0,8.882963510324005,1750.0,8.882963510324005
1760.0,-5.841845621290755,1760.0,-5.841845621290755,1760.0,-0.6368406428779313,1760.0,8.946020092686245,1760.0,8.946020092686245,1760.0,8.946020092686245
1770.0,-5.824488162797494,1770.0,-5.824488162797494,1770.0,-0.6054108879185921,1770.0,9.008857397447319,1770.0,9.008857397447319,1770.0,9.008857397447319
1780.0,-5.8072087982674665,1780.0,-5.8072087982674665,1780.0,-0.5740892541116748,1780.0,9.071478448988056,1780.0,9.071478448988056,1780.0,9.071478448988056
1790.0,-5.790006312744769,1790.0,-5.790006312744769,1790.0,-0.5428742555472429,1790.0,9.133886217630527,1790.0,9.133886217630527,1790.0,9.133886217630527
1800.0,-5.77287951716173,1800.0,-5.772951300656867,1800.0,-0.5117644327269831,1800.0,9.196083620943048,1800.0,9.196083620943048,1800.0,9.196083620943048
1810.0,-5.9439534941545835,1810.0,-5.94578658677485,1810.0,-0.4807583519346295,1810.0,9.258073525007582,1810.0,9.258073525007582,1810.0,9.258073525007582
1820.0,-6.100113017875284,1820.0,-6.101746236263421,1820.0,-0.4498546046239562,1820.0,9.319858745649393,1820.0,9.319858745649393,1820.0,9.319858745649393
1830.0,-6.23791029379936,1830.0,-6.239374086889451,1830.0,-0.41905180682182597,1830.0,9.381442049633064,1830.0,9.381442049633064,1830.0,9.381442049633064
1840.0,-6.360133494930574,1840.0,-6.361453304056993,1840.0,-0.3883485985393366,1840.0,9.442826155831945,1840.0,9.442826155831945,1840.0,9.442826155831945
1850.0,-6.469113374084312,1850.0,-6.47031048114202,1850.0,-0.35774364319643426,1850.0,9.50401373636635,1850.0,9.50401373636635,1850.0,9.50401373636635
1860.0,-6.5668006345207734,1860.0,-6.567892864410912,1860.0,-0.3272356270628906,1860.0,9.565007417708754,1860.0,9.565007417708754,1860.0,9.565007417708754
1870.0,-6.65483002103397,1870.0,-6.655832323660084,1870.0,-0.29682325871495496,1870.0,9.625809781756896,1870.0,9.625809781756896,1870.0,9.625809781756896
1880.0,-6.734573430098941,1880.0,-6.735498362737133,1880.0,-0.2665052685074258,1880.0,9.686423366875195,1880.0,9.686423366875195,1880.0,9.686423366875195
1890.0,-6.807183936288666,1890.0,-6.808042063534157,1890.0,-0.23628040806113038,1890.0,9.746850668905978,1890.0,9.746850668905978,1890.0,9.746850668905978
1900.0,-6.873632302654483,1900.0,-6.87443252816165,1900.0,-0.20614744976568616,1900.0,9.807094142150747,1900.0,9.807094142150747,1900.0,9.807094142150747
1910.0,-6.934737270834502,1910.0,-6.935487112602576,1910.0,-0.17610518629313812,1910.0,9.867156200325761,1910.0,9.867156200325761,1910.0,9.867156200325761
1920.0,-6.991190702059111,1920.0,-6.99189652097919,1920.0,-0.1461524301230573,1920.0,9.92703921749338,1920.0,9.92703921749338,1920.0,9.92703921749338
1930.0,-7.04357845468574,1930.0,-7.044245644382371,1930.0,-0.11628801308546581,1930.0,9.986745528961501,1930.0,9.986745528961501,1930.0,9.986745528961501
1940.0,-7.092397730589109,1940.0,-7.093030875200412,1940.0,-0.08651078592191057,1940.0,10.046277432152312,1940.0,10.046277432152312,1940.0,10.046277432152312
1950.0,-7.138071496065937,1950.0,-7.138674501456416,1950.0,-0.056819617862246964,1950.0,10.10563718744341,1950.0,10.10563718744341,1950.0,10.10563718744341
1960.0,-7.180960478241451,1960.0,-7.181536681193508,1960.0,-0.027213396215559085,1960.0,10.164827018982184,1960.0,10.164827018982184,1960.0,10.164827018982184
1970.0,-7.221373151461155,1970.0,-7.221925410606423,1970.0,0.0023089740256308903,1970.0,10.223849115475783,1970.0,10.223849115475783,1970.0,10.223849115475783
1980.0,-7.259574056653168,1980.0,-7.260104828256332,1980.0,0.03174857056911467,1980.0,10.282705630957805,1980.0,10.282705630957805,1980.0,10.282705630957805
1990.0,-7.295790737544649,1990.0,-7.296302138716032,1990.0,0.06110645419385991,1990.0,10.341398685531363,1990.0,10.341398685531363,1990.0,10.341398685531363
2000.0,-7.330219528751841,2000.0,-7.330713390222746,2000.0,0.09038366910958824,2000.0,10.399930366090288,2000.0,10.399930366090288,2000.0,10.399930366090288
2010.0,-7.363030390362406,2010.0,-7.363508300589632,2010.0,0.11958124330578494,2010.0,10.458302727020111,2010.0,10.458302727020111,2010.0,10.458302727020111
2020.0,-7.394370950217143,2020.0,-7.394834292280766,2020.0,0.14870018889068723,2020.0,10.51651779087861,2020.0,10.51651779087861,2020.0,10.51651779087861
2030.0,-7.424369887464403,2030.0,-7.424819869971837,2030.0,0.17774150242024692,2030.0,10.57457754905772,2030.0,10.57457754905772,2030.0,10.57457754905772
2040.0,-7.453139768098725,2040.0,-7.4535774511004815,2040.0,0.2067061652182823,2040.0,10.632483962426788,2040.0,10.632483962426788,2040.0,10.632483962426788
2050.0,-7.48077942427999,2050.0,-7.481205741031664,2050.0,0.23559514368746703,2050.0,10.690238961958421,2050.0,10.690238961958421,2050.0,10.690238961958421
2060.0,-7.5073759535764015,2060.0,-7.507791728837985,2060.0,0.2644093896112845,2060.0,10.747844449336435,2060.0,10.747844449336435,2060.0,10.747844449336435
2070.0,-7.533006401321274,2070.0,-7.533412366768951,2070.0,0.2931498404403752,2070.0,10.805302297540093,2070.0,10.805302297540093,2070.0,10.805302297540093
2080.0,-7.557739178540091,2080.0,-7.558135985766952,2080.0,0.3218174195629598,2080.0,10.862614351404368,2080.0,10.862614351404368,2080.0,10.862614351404368
2090.0,-7.581635259003801,2090.0,-7.582023490505535,2090.0,0.35041303657265394,2090.0,10.919782428169912,2090.0,10.919782428169912,2090.0,10.919782428169912
2100.0,-7.604749191616263,2100.0,-7.605129370091693,2100.0,0.37893758753394496,2100.0,10.97680831802327,2100.0,10.97680831802327,2100.0,10.97680831802327
2110.0,-7.627129958246108,2110.0,-7.627502554486174,2110.0,0.40739195524360483,2110.0,11.033693784625553,2110.0,11.033693784625553,2110.0,11.033693784625553
2120.0,-7.648821702054953,2120.0,-7.649187141648242,2120.0,0.43577700948697234,2120.0,11.090440565629397,2120.0,11.090440565629397,2120.0,11.090440565629397
2130.0,-7.669864347180386,2130.0,-7.670223016225184,2130.0,0.46409360728917065,2130.0,11.147050373183326,2130.0,11.147050373183326,2130.0,11.147050373183326
2140.0,-7.690294127152324,2140.0,-7.690646377133612,2140.0,0.49234259316061363,2140.0,11.203524894425001,2140.0,11.203524894425001,2140.0,11.203524894425001
2150.0,-7.710144036531543,2150.0,-7.710490188494686,2150.0,0.5205247993408779,2150.0,11.259865791965082,2150.0,11.259865791965082,2150.0,11.259865791965082
2160.0,-7.72944421786461,2160.0,-7.729784565996379,2160.0,0.5486410460393913,2160.0,11.316074704362853,2160.0,11.316074704362853,2160.0,11.316074704362853
2170.0,-7.74822229406357,2170.0,-7.748557108772401,2170.0,0.576692141668116,2170.0,11.372153246587303,2170.0,11.372153246587303,2170.0,11.372153246587303
2180.0,-7.766503654656814,2180.0,-7.766833185229525,2180.0,0.6046788830664757,2180.0,11.428103010464598,2180.0,11.428103010464598,2180.0,11.428103010464598
2190.0,-7.784311702980467,2190.0,-7.784636179879921,2190.0,0.6326020557190596,2190.0,11.483925565113186,2190.0,11.483925565113186,2190.0,11.483925565113186
2200.0,-7.801668070233692,2200.0,-7.801987707091562,2200.0,0.6604624339674923,2200.0,11.539622457367008,2200.0,11.539622457367008,2200.0,11.539622457367008
2210.0,-7.8185928013681485,2210.0,-7.818907796718353,2210.0,0.688260781216321,2210.0,11.595195212188091,2210.0,11.595195212188091,2210.0,11.595195212188091
2220.0,-7.835104516985423,2220.0,-7.835415055776238,2220.0,0.7159978501340567,2220.0,11.650645333068555,2220.0,11.650645333068555,2220.0,11.650645333068555
2230.0,-7.851220554753106,2230.0,-7.851526809670153,2230.0,0.7436743828507638,2230.0,11.705974302424712,2230.0,11.705974302424712,2230.0,11.705974302424712
2240.0,-7.8669570932988355,2240.0,-7.867259225926307,2240.0,0.7712911111511589,2240.0,11.761183581981372,2240.0,11.761183581981372,2240.0,11.761183581981372
2250.0,-7.882329261079593,2250.0,-7.88262742292216,2250.0,0.7988487566614864,2250.0,11.816274613145913,2250.0,11.816274613145913,2250.0,11.816274613145913
2260.0,-7.897351232335155,2260.0,-7.897645565720316,2260.0,0.8263480310309369,2260.0,11.871248817371642,2260.0,11.871248817371642,2260.0,11.871248817371642
2270.0,-7.912036311910384,2270.0,-7.912326950787501,2270.0,0.8537896361073055,2270.0,11.926107596511512,2270.0,11.926107596511512,2270.0,11.926107596511512
2280.0,-7.926397010459784,2280.0,-7.926684081109607,2280.0,0.881174264108588,2280.0,11.980852333163222,2280.0,11.980852333163222,2280.0,11.980852333163222
2290.0,-7.940445111320048,2290.0,-7.940728732986824,2290.0,0.9085025977894947,2290.0,12.035484391005468,2290.0,12.035484391005468,2290.0,12.035484391005468
2300.0,-7.954191730145812,2300.0,-7.954472015601965,2300.0,0.9357753106042562,2300.0,12.090005115125953,2300.0,12.090005115125953,2300.0,12.090005115125953
2310.0,-7.967647368243523,2310.0,-7.967924424295274,2310.0,0.9629930668640698,2310.0,12.144415832340433,2310.0,12.144415832340433,2310.0,12.144415832340433
2320.0,-7.980821960400972,2320.0,-7.981095888342844,2320.0,0.9901565218892903,2320.0,12.19871785150299,2320.0,12.19871785150299,2320.0,12.19871785150299
2330.0,-7.9937249178961585,2330.0,-7.993995813919969,2330.0,1.0172663221593146,2330.0,12.252912463809695,2330.0,12.252912463809695,2330.0,12.252912463809695
2340.0,-8.006365167272035,2340.0,-8.006633122836519,2340.0,1.0443231054583528,2340.0,12.30700094309521,2340.0,12.30700094309521,2340.0,12.30700094309521
2350.0,-8.01875118538345,2350.0,-8.019016287548656,2350.0,1.0713275010182708,2350.0,12.360984546122562,2350.0,12.360984546122562,2350.0,12.360984546122562
2360.0,-8.030891031152116,2360.0,-8.031153362883089,2360.0,0.7220327680443365,2360.0,11.662387825531237,2360.0,12.414864512866986,2360.0,12.414864512866986
2370.0,-8.042792374407457,2370.0,-8.043052014850074,2370.0,0.40266468492013713,2370.0,11.023651674789974,2370.0,12.468642066792976,2370.0,12.468642066792976
2380.0,-8.054462522140206,2380.0,-8.05471954687307,2380.0,0.12011650084237806,2380.0,10.45856007521259,2380.0,12.522318415125435,2380.0,12.522318415125435
2390.0,-8.06590844245181,2390.0,-8.066162923716117,2390.0,-0.13119010949818666,2390.0,9.955955004751486,2390.0,12.575894749116324,2390.0,12.575894749116324
2400.0,-8.077136786445715,2400.0,-8.07728111800497,2400.0,-0.355918501180435,2400.0,9.506508714291204,2400.0,12.629372244309133,2400.0,12.629372244309133
2410.0,-8.088153908278231,2410.0,-7.803463319980444,2410.0,-0.5579718227065824,2410.0,9.102414122753935,2410.0,12.6827520608001,2410.0,12.6827520608001
2420.0,-8.098965883559119,2420.0,-7.554863684264069,2420.0,-0.7406212157005402,2420.0,8.737128358152058,2420.0,12.736035343495788,2420.0,12.736035343495788
2430.0,-8.109578526269596,2430.0,-7.333670773275578,2430.0,-0.9066120489667097,2430.0,8.405160243696342,2430.0,12.789223222367067,2430.0,12.789223222367067
2440.0,-8.119997404344888,2440.0,-7.135713860047629,2440.0,-1.0582519821808911,2440.0,8.101894135191348,2440.0,12.842316812697694,2440.0,12.842316812697694
2450.0,-8.130227854051983,2450.0,-6.957506844558805,2450.0,-1.1974839952531602,2450.0,7.823443835190038,2450.0,12.895317215328843,2450.0,12.895317215328843
2460.0,-8.140274993276181,2460.0,-6.796132438726358,2460.0,-1.3259469753977429,2460.0,7.5665313979688404,2460.0,12.948225516898457,2460.0,12.948225516898457
2470.0,-8.150143733820387,2470.0,-6.649146228964819,2470.0,-1.4450260046372456,2470.0,7.328386538441607,2470.0,13.001042790075129,2470.0,13.001042790075129
2480.0,-8.159838792809706,2480.0,-6.514497175983912,2480.0,-1.5558941192909141,2480.0,7.106663100817345,2480.0,13.053770093783525,2480.0,13.053770093783525
2490.0,-8.169364703280758,2490.0,-6.390461712107771,2490.0,-1.6595470063320612,2490.0,6.899369656387604,2490.0,13.106408473423532,2490.0,13.106408473423532
2500.0,-8.178725824028005,2500.0,-6.275589089546131,2500.0,-1.756831848114877,2500.0,6.70481180679075,2500.0,13.15895896108208,2500.0,13.15895896108208
2510.0,-8.187926348770581,2510.0,-6.1686560400293775,2510.0,-1.8484713175883156,2510.0,6.521544188014891,2510.0,12.45894723323679,2510.0,13.211422575739475
2520.0,-8.19697031469733,2520.0,-6.068629142382396,2520.0,-1.9350835530746662,2520.0,6.348330516594145,2520.0,11.818813200539486,2520.0,13.26380032347049
2530.0,-8.205861610441454,2530.0,-5.974633572331977,2530.0,-2.0171987986693876,2530.0,6.18411030558407,2530.0,11.25234044662138,2530.0,13.31609319764049
2540.0,-8.214603983533275,2540.0,-5.885927138301867,2540.0,-2.0952732780955845,2540.0,6.027971114416259,2540.0,10.748370636694936,2540.0,13.368302179095563
2550.0,-8.223201047375039,2550.0,-5.801878696552802,2550.0,-2.1697007721089325,2550.0,5.8791253922621936,2550.0,10.297575735151398,2550.0,13.420428236345083
2560.0,-8.231656287772534,2560.0,-5.72195019569908,2560.0,-2.2408222887279043,2560.0,5.736891136212423,2560.0,9.892148395709462,2560.0,13.472472325740197
2570.0,-8.23997306905793,2570.0,-5.645681730127671,2570.0,-2.308934148736034,2570.0,5.600675719268002,2570.0,9.525545498526428,2570.0,13.524435391648435
2580.0,-8.248154639835887,2580.0,-5.5726790888744455,2580.0,-2.374294753628297,2580.0,5.469962353717317,2580.0,9.192275633170196,2580.0,13.576318366624442
2590.0,-8.256204138380737,2590.0,-5.5026033749855,2590.0,-2.437130257443813,2590.0,5.3442987469469525,2590.0,8.887722933519342,2590.0,13.628122171577202
2600.0,-8.26412459771056,2600.0,-5.435162343537395,2600.0,-2.4976393260934056,2600.0,5.223287582419865,2600.0,8.60800098993232,2600.0,13.679847715934613
2610.0,-8.271918950361819,2610.0,-5.370103166970792,2610.0,-2.5559971364779313,2610.0,5.1065785211888945,2610.0,8.349831652641328,2610.0,13.731495897804919
2620.0,-8.279590032885542,2620.0,-5.307206386408655,2620.0,-2.612358741775076,2620.0,4.993861471161522,2620.0,8.110444439408136,2620.0,13.783067604136471
2630.0,-8.287140590082908,2630.0,-5.246280848997431,2630.0,-2.666861907809621,2630.0,4.8848609142590105,2630.0,7.887493003184892,2630.0,13.834563710877363
2640.0,-8.294573278999998,2640.0,-5.187159465536771,2640.0,-2.719629507653015,2640.0,4.779331117163372,2640.0,7.678985729111191,2640.0,13.885985083133557
2650.0,-8.301890672696926,2650.0,-5.129695650977847,2650.0,-2.7707715468727927,2650.0,4.67705208079641,2650.0,7.483228037151887,2650.0,13.937332575327188
2660.0,-8.309095263808077,2660.0,-5.07376033380682,2660.0,-2.820386879651403,2660.0,4.577826108082678,2660.0,7.298774385604498,2660.0,13.98860703135331
2670.0,-8.316189467907792,2670.0,-5.0192394397288895,2670.0,-2.8685646658808563,2670.0,4.481474889776356,2670.0,7.124388316902079,2670.0,14.039809284735277
2680.0,-8.323175626695203,2680.0,-4.9660317711297335,2680.0,-2.915385610950682,2680.0,4.387837024911865,2680.0,6.95900917327534,2680.0,14.090940158777633
2690.0,-8.33005601101053,2690.0,-4.914047217093642,2690.0,-2.960923022989506,2690.0,4.296765906354544,2690.0,6.801724346359227,2690.0,14.142000466716372
2700.0,-8.336832823695378,2700.0,-4.863205239777811,2700.0,-3.0052437165454724,2700.0,4.208127913478668,2700.0,6.651746120359689,2700.0,14.1929910118652
2710.0,-8.34350820231027,2710.0,-4.813433592077588,2710.0,-3.048408786897979,2710.0,4.121800863589277,2710.0,6.508392330070601,2710.0,14.24391258775443
2720.0,-8.350084221716608,2720.0,-4.76466722908053,2720.0,-3.090474275203684,2720.0,4.037672681677366,2720.0,6.371070188731195,2720.0,14.294765978264882
2730.0,-8.356562896531162,2730.0,-4.716847382088391,2730.0,-3.1314917413711636,2730.0,3.9556402547194183,2730.0,6.23926275129126,2730.0,14.345551957757584
2740.0,-8.36294618346091,2740.0,-4.66992076919296,2740.0,-3.1715087588040065,2740.0,3.875608442238994,2740.0,6.112517570127652,2740.0,14.396271291199183
2750.0,-8.369235983524648,2750.0,-4.6238389207142045,2750.0,-3.210569342861338,2750.0,3.7974892194331047,2750.0,5.990437175941272,2750.0,14.446924734284261
2760.0,-8.375434144168382,2760.0,-4.578557601398758,2760.0,-3.2487143229751343,2760.0,3.721200932982127,2760.0,5.872671079200106,2760.0,14.497513033554775
2770.0,-8.381542461279336,2770.0,-4.534036314257109,2770.0,-3.2859816667744326,2770.0,3.646667652843427,2770.0,5.758909039341693,2770.0,14.548036926517582
2780.0,-8.38756268110077,2780.0,-4.490237873393265,2780.0,-3.322406763235422,2780.0,3.573818605985708,2780.0,5.6488753918787955,2780.0,14.59849714176461
2790.0,-8.393496502048485,2790.0,-4.447128035240985,2790.0,-3.358022670770257,2790.0,3.502587680234726,2790.0,5.542324259105311,2790.0,14.648894399099673
2800.0,-8.399345576442895,2800.0,-4.40467517934996,2800.0,-3.3928603352544062,2800.0,3.4329129882385523,2800.0,5.439035499536981,2800.0,14.699229409663657
2810.0,-8.405111512161374,2810.0,-4.36285003128317,2810.0,-3.4269487822109603,2810.0,3.364736483116703,2810.0,5.338811275637202,2810.0,14.749502876058198
2820.0,-8.410795874214767,2820.0,-4.321625421378411,2820.0,-3.460315286721722,2820.0,3.298003618651854,2820.0,5.241473139610336,2820.0,14.79971549246812
2830.0,-8.41640018625305,2830.0,-4.280976074119183,2830.0,-3.492985524094089,2830.0,3.2326630479691842,2830.0,5.146859553819493,2830.0,14.849867944782213
2840.0,-8.421925932004017,2840.0,-4.2408784236896,2840.0,-3.524983703855469,2840.0,3.1686663555567978,2840.0,5.054823776307306,2840.0,14.899960910712258
2850.0,-8.42737455664899,2850.0,-4.201310451978956,2850.0,-3.556332689266275,2850.0,3.105967818248918,2850.0,4.965232053446163,2850.0,14.949995059910048
2860.0,-8.432747468137226,2860.0,-4.162251545880013,2860.0,-3.5870541042179136,2860.0,3.0445241914355354,2860.0,4.877962071339412,2860.0,14.999971054083849
2870.0,-8.438046038444257,2870.0,-4.123682371212166,2870.0,-3.617168429114241,2870.0,2.984294517304583,2870.0,4.79290162555942,2870.0,15.04988954711259
